unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,birth_date_year,birth_date_month,birth_date_day,death_date_year,death_date_month,death_date_day,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
0.40063613375776724,0.5732932357840232,The Nobel Prize in Chemistry 1971,"""for his contributions to the knowledge of electronic structure and geometry of molecules, particularly free radicals""",240,Hamburg,Germany,National Research Council of Canada,Ottawa,Canada,Ottawa,Canada,False,0.6900997449970172,False,0.5764120782827661,1904,12,25,1999,3,3,1,0,0,0,0,0,117,52,1,0,0,0,1,0,137,34,1,107,91,5,189,5,0,1,0
0.6007317643103434,0.7098081805492503,The Nobel Prize in Chemistry 1975,"""for his research into the stereochemistry of organic molecules and reactions""",248,Sarajevo,Austria-Hungary (Bosnia and Herzegovina),Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,Zurich,Switzerland,False,0.6900997449970172,False,0.7347640904602611,1906,7,23,1998,1,7,1,0,0,0,0,0,121,173,0,1,0,0,1,0,325,4,1,35,134,23,282,41,0,1,0
0.35775849863935805,0.5391644995927165,The Nobel Prize in Chemistry 1970,"""for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates""",239,Paris,France,Institute for Biochemical Research,Buenos Aires,Argentina,Buenos Aires,Argentina,False,0.6900997449970172,False,0.3388840600165236,1906,9,6,1987,12,2,1,0,0,0,0,0,116,89,1,0,0,0,1,0,283,31,1,59,23,1,45,0,1,0,0
-0.3235194815753654,-0.10928148804211205,The Nobel Prize in Chemistry 1951,"""for their discoveries in the chemistry of the transuranium elements""",212,"Redondo Beach, CA",United States of America,University of California,"Berkeley, CA",United States of America,"El Cerrito, CA",United States of America,True,0.010386116563503373,False,-1.244636061758427,1907,9,18,1991,9,7,1,0,0,0,0,0,97,315,0,1,0,0,1,0,306,89,1,154,6,26,84,46,1,0,0
-0.12342385102278931,0.09549092910572855,The Nobel Prize in Chemistry 1957,"""for his work on nucleotides and nucleotide co-enzymes""",221,Glasgow,Scotland,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.010386116563503373,False,-0.7695800252259417,1907,10,2,1997,1,10,1,0,0,0,0,0,103,198,1,0,0,0,1,0,125,80,1,155,26,25,52,45,1,0,0
-0.018611854066677997,0.19787713767964885,The Nobel Prize in Chemistry 1960,"""for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science""",224,"Grand Valley, CO",United States of America,University of California,"Los Angeles, CA",United States of America,"Los Angeles, CA",United States of America,True,0.3502429307802603,False,-0.6112280130484467,1908,12,17,1980,9,8,1,0,0,0,0,0,106,151,1,0,0,0,1,0,129,89,1,154,67,26,142,46,1,0,0
-0.29017020981660274,-0.07515275185080528,The Nobel Prize in Chemistry 1952,"""for their invention of partition chromatography""",214,London,United Kingdom,National Institute for Medical Research,London,United Kingdom,Llangarron,United Kingdom,False,0.010386116563503373,False,-1.402988073935922,1910,3,1,2002,7,28,1,0,0,0,0,0,98,341,0,1,0,0,1,0,208,88,1,104,65,25,139,45,1,0,0
0.12907777800784248,0.3343920824448759,The Nobel Prize in Chemistry 1964,"""for her determinations by X-ray techniques of the structures of important biochemical substances""",230,Cairo,Egypt,"University of Oxford, Royal Society",Oxford,United Kingdom,Shipston-on-Stour,United Kingdom,False,0.3502429307802603,True,-0.45287600087095164,1910,5,12,1994,7,29,1,0,0,0,0,0,110,30,1,0,0,0,1,0,62,29,0,173,92,25,233,45,1,0,0
0.5387974024726413,0.6756794443579436,The Nobel Prize in Chemistry 1974,"""for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules""",246,"Sterling, IL",United States of America,Stanford University,"Stanford, CA",United States of America,"Big Sur, CA",United States of America,True,0.6900997449970172,False,0.3388840600165236,1910,6,19,1985,9,8,1,0,0,0,0,0,120,122,1,0,0,0,1,0,350,89,1,133,115,26,26,46,1,0,0
0.00997323601226145,0.23200587387095561,The Nobel Prize in Chemistry 1961,"""for his research on the carbon dioxide assimilation in plants""",225,"St. Paul, MN",United States of America,University of California,"Berkeley, CA",United States of America,"Berkeley, CA",United States of America,True,0.3502429307802603,False,-0.7695800252259417,1911,4,8,1997,1,8,1,0,0,0,0,0,107,175,1,0,0,0,1,0,344,89,1,154,6,26,21,46,1,0,0
0.43874958719635315,0.60742197197533,The Nobel Prize in Chemistry 1972,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",243,"New York, NY",United States of America,Rockefeller University,"New York, NY",United States of America,"New York, NY",United States of America,True,0.6900997449970172,False,0.10135604175028101,1911,6,25,1980,2,2,1,0,0,0,0,0,118,282,0,0,0,1,1,0,259,89,1,121,88,26,178,46,1,0,0
-0.3187552998955422,-0.10928148804211205,The Nobel Prize in Chemistry 1951,"""for their discoveries in the chemistry of the transuranium elements""",213,"Ishpeming, MI",United States of America,University of California,"Berkeley, CA",United States of America,"Lafayette, CA",United States of America,True,0.010386116563503373,False,-1.6405160922021644,1912,4,19,1999,2,25,1,0,0,0,0,0,97,315,0,1,0,0,1,0,158,89,1,154,6,26,126,46,1,0,0
0.8008273948629195,0.8463231253144774,The Nobel Prize in Chemistry 1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",252,London,United Kingdom,Purdue University,"West Lafayette, IN",United States of America,"Lafayette, IN",United States of America,False,0.6900997449970172,False,0.5764120782827661,1912,5,22,2004,12,19,1,0,0,0,0,0,125,291,0,1,0,0,1,0,208,88,1,116,131,26,127,46,0,1,0
0.4339854055165299,0.60742197197533,The Nobel Prize in Chemistry 1972,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",242,"Chicago, IL",United States of America,Rockefeller University,"New York, NY",United States of America,"New York, NY",United States of America,True,0.6900997449970172,False,-0.05699597042721402,1913,9,4,1982,8,23,1,0,0,0,0,0,118,282,0,0,0,1,1,0,81,89,1,121,88,26,178,46,1,0,0
0.0385583260912009,0.26613461006226236,The Nobel Prize in Chemistry 1962,"""for their studies of the structures of globular proteins""",226,Vienna,Austria,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.3502429307802603,False,-0.9279320374034368,1914,5,19,2002,2,6,1,0,0,0,0,0,108,359,0,1,0,0,1,0,392,2,1,90,26,25,52,45,1,0,0
-0.2854060281367795,-0.07515275185080528,The Nobel Prize in Chemistry 1952,"""for their invention of partition chromatography""",215,Liverpool,United Kingdom,Rowett Research Institute,Bucksburn (Scotland),United Kingdom,Norwich,United Kingdom,False,0.010386116563503373,False,-1.7196920982909119,1914,10,28,1994,8,18,1,0,0,0,0,0,98,341,0,1,0,0,1,0,204,88,1,123,22,25,181,45,1,0,0
1.0009230254154957,0.9828380700797045,The Nobel Prize in Chemistry 1983,"""for his work on the mechanisms of electron transfer reactions, especially in metal complexes""",260,Neudorf,Canada,Stanford University,"Stanford, CA",United States of America,"Stanford, CA",United States of America,False,1.0299565592137743,False,0.6555880843715136,1915,11,30,2005,11,16,1,0,0,0,0,0,127,207,1,0,0,0,1,0,255,22,1,133,115,26,236,46,0,1,0
0.4292212238367067,0.60742197197533,The Nobel Prize in Chemistry 1972,"""for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation""",241,"Monessen, PA",United States of America,National Institutes of Health,"Bethesda, MD",United States of America,"Randallstown, MD",United States of America,True,0.6900997449970172,False,-0.2945239886934566,1916,3,26,1995,5,14,1,0,0,0,0,0,118,200,0,1,0,0,1,0,238,89,1,106,10,26,210,46,1,0,0
0.6960153979068082,0.7780656529318638,The Nobel Prize in Chemistry 1977,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",250,Moscow,Russia,Université Libre de Bruxelles,Brussels,Belgium,Brussels,Belgium,False,0.6900997449970172,False,0.0221800356615335,1917,1,25,2003,5,28,1,0,0,0,0,0,123,49,1,0,0,0,1,0,242,70,1,183,21,4,43,4,1,0,0
1.0771499322926674,1.051095542462318,The Nobel Prize in Chemistry 1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",262,"New York, NY",United States of America,The Medical Foundation of Buffalo,"Buffalo, NY",United States of America,"Buffalo, NY",United States of America,True,1.0299565592137743,False,0.6555880843715136,1917,2,14,2011,10,23,1,0,0,0,0,0,129,343,0,1,0,0,1,0,259,89,1,143,24,26,46,46,0,1,0
0.043322507771024144,0.26613461006226236,The Nobel Prize in Chemistry 1962,"""for their studies of the structures of globular proteins""",227,Oxford,United Kingdom,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.3502429307802603,False,-1.1654600556696793,1917,3,24,1997,8,23,1,0,0,0,0,0,108,359,0,1,0,0,1,0,282,88,1,90,26,25,52,45,1,0,0
0.16719123144642842,0.3685208186361827,The Nobel Prize in Chemistry 1965,"""for his outstanding achievements in the art of organic synthesis""",231,"Boston, MA",United States of America,Harvard University,"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,True,0.3502429307802603,False,-0.9279320374034368,1917,4,10,1979,7,8,1,0,0,0,0,0,111,157,1,0,0,0,1,0,42,89,1,50,27,26,53,46,1,0,0
1.8727682728231487,1.5971553215232261,The Nobel Prize in Chemistry 2001,"""for their work on chirally catalysed hydrogenation reactions""",741,"Taunton, MA",United States of America,University of California,"St. Louis, MO",United States of America,"Chesterfield, MO",United States of America,True,1.7096701876472882,False,1.9224041817914739,1917,6,1,2012,6,13,1,0,0,0,0,0,137,363,0,0,0,1,1,0,364,89,1,154,113,26,61,46,0,1,0
1.9442309980204975,1.6312840577145329,The Nobel Prize in Chemistry 2002,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",756,"New York, NY",United States of America,Virginia Commonwealth University,"Richmond, VA",United States of America,"Richmond, VA",United States of America,True,1.7096701876472882,False,2.0015801878802213,1917,6,15,2010,12,10,1,0,0,0,0,0,138,290,0,0,0,1,1,0,259,89,1,191,101,26,214,46,0,1,0
0.5959675826305202,0.7098081805492503,The Nobel Prize in Chemistry 1975,"""for his work on the stereochemistry of enzyme-catalyzed reactions""",247,Sydney,Australia,University of Sussex,Brighton,United Kingdom,Paris,United States of America,False,0.6900997449970172,False,-0.13617197651596155,1917,9,7,2013,12,8,1,0,0,0,0,0,121,211,0,1,0,0,1,0,360,1,1,176,17,25,195,46,1,0,0
1.0819141139724908,1.051095542462318,The Nobel Prize in Chemistry 1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",263,"New York, NY",United States of America,US Naval Research Laboratory,"Washington, DC",United States of America,Paris,United States of America,True,1.0299565592137743,False,0.5764120782827661,1918,6,18,2013,6,6,1,0,0,0,0,0,129,343,0,1,0,0,1,0,259,89,1,150,130,26,195,46,0,1,0
-0.09483876094384985,0.1296196652970353,The Nobel Prize in Chemistry 1958,"""for his work on the structure of proteins, especially that of insulin""",222,Rendcombe,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,0.010386116563503373,False,-1.5613400861134168,1918,8,13,2013,11,19,1,0,0,0,0,0,104,212,1,0,0,0,1,0,307,88,1,155,26,25,52,45,1,0,0
0.3101166818411257,0.5050357634014098,The Nobel Prize in Chemistry 1969,"""for their contributions to the development of the concept of conformation and its application in chemistry""",237,Gravesend,United Kingdom,Imperial College,London,United Kingdom,"College Station, TX",United States of America,False,0.3502429307802603,False,-0.6904040191371942,1918,9,8,1998,3,16,1,0,0,0,0,0,115,283,0,1,0,0,1,0,130,88,1,53,65,25,65,46,1,0,0
0.9056393918190309,0.9145805976970909,The Nobel Prize in Chemistry 1981,"""for their theories, developed independently, concerning the course of chemical reactions""",257,Nara,Japan,Kyoto University,Kyoto,Japan,Kyoto,Japan,False,1.0299565592137743,False,0.2597080539277761,1918,10,4,1998,1,9,1,0,0,0,0,0,126,360,0,1,0,0,1,0,251,48,1,81,59,16,124,24,1,0,0
0.48162722231476235,0.6415507081666367,The Nobel Prize in Chemistry 1973,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",244,Munich,Germany,Technical University,Munich,Federal Republic of Germany,Munich,Germany,False,0.6900997449970172,False,-0.3736999947822041,1918,11,10,2007,7,23,1,0,0,0,0,0,119,353,0,1,0,0,1,0,245,34,1,139,80,8,167,14,1,0,0
1.167669384209309,1.1193530148449315,The Nobel Prize in Chemistry 1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",267,"Chester, VT",United States of America,University of California,"Los Angeles, CA",United States of America,"Palm Desert, CA",United States of America,True,1.0299565592137743,False,0.6555880843715136,1919,4,22,2001,6,17,1,0,0,0,0,0,130,288,0,0,1,0,1,0,80,89,1,154,67,26,192,46,0,1,0
0.6531377627883991,0.7439369167405571,The Nobel Prize in Chemistry 1976,"""for his studies on the structure of boranes illuminating problems of chemical bonding""",249,"Cleveland, OH",United States of America,Harvard University,"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,True,0.6900997449970172,False,-0.21534798260470905,1919,12,9,2011,4,14,1,0,0,0,0,0,122,184,1,0,0,0,1,0,85,89,1,50,27,26,53,46,1,0,0
0.7484213963848638,0.8121943891231707,The Nobel Prize in Chemistry 1978,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory""",251,Mitcham,United Kingdom,Glynn Research Laboratories,Bodmin,United Kingdom,Bodmin,United Kingdom,False,0.6900997449970172,False,-0.13617197651596155,1920,9,29,1992,4,10,1,0,0,0,0,0,124,47,1,0,0,0,1,0,233,88,1,43,13,25,32,45,1,0,0
0.24818232000342352,0.43677829101879617,The Nobel Prize in Chemistry 1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",235,Stainforth,United Kingdom,Royal Institution of Great Britain,London,United Kingdom,Canterbury,United Kingdom,False,0.3502429307802603,False,-1.0071080434921842,1920,12,6,2002,8,31,1,0,0,0,0,0,113,358,0,0,0,1,1,0,346,88,1,125,65,25,55,45,1,0,0
0.4863914039945856,0.6415507081666367,The Nobel Prize in Chemistry 1973,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",245,Todmorden,United Kingdom,Imperial College,London,United Kingdom,London,United Kingdom,False,0.6900997449970172,False,-0.6112280130484467,1921,7,14,1996,9,26,1,0,0,0,0,0,119,353,0,1,0,0,1,0,370,88,1,53,65,25,141,45,1,0,0
1.0342722971742584,1.016966806271011,The Nobel Prize in Chemistry 1984,"""for his development of methodology for chemical synthesis on a solid matrix""",261,"Fort Worth, TX",United States of America,Rockefeller University,"New York, NY",United States of America,"Cresskill, NJ",United States of America,True,1.0299565592137743,False,0.2597080539277761,1921,7,15,2006,5,14,1,0,0,0,0,0,128,61,1,0,0,0,1,0,112,89,1,121,88,26,72,46,1,0,0
1.720314459068805,1.494769112949306,The Nobel Prize in Chemistry 1998,"""for his development of the density-functional theory""",290,Vienna,Austria,University of California,"Santa Barbara, CA",United States of America,"Santa Barbara, CA",United States of America,False,1.3698133734305311,False,1.2098201269927462,1923,3,9,2016,4,19,1,0,0,0,0,0,134,64,0,1,0,0,1,0,392,2,1,154,109,26,228,46,0,1,0
1.7250786407486283,1.494769112949306,The Nobel Prize in Chemistry 1998,"""for his development of computational methods in quantum chemistry""",291,Burnham-on-Sea,United Kingdom,Northwestern University,"Evanston, IL",United States of America,"Chicago, IL",United States of America,False,1.3698133734305311,False,1.0514681148152512,1925,10,31,2004,3,15,1,0,0,0,0,0,134,60,0,1,0,0,1,0,61,88,1,110,39,26,62,46,0,1,0
2.068099721695902,1.6995415300971466,The Nobel Prize in Chemistry 2004,"""for the discovery of ubiquitin-mediated protein degradation""",781,"Brooklyn, NY",United States of America,University of California,"Irvine, CA",United States of America,"Deerfield, MA",United States of America,True,1.7096701876472882,False,1.447348145258989,1926,7,16,2015,6,3,1,0,0,0,0,0,139,260,0,0,1,0,1,0,53,89,1,154,56,26,76,46,0,1,0
