unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
-1.46017104459303,-1.742902598688743,The Nobel Prize in Physiology or Medicine 1912,"""in recognition of his work on vascular suture and the transplantation of blood vessels and organs""",306,Sainte-Foy-lès-Lyon,France,Rockefeller Institute for Medical Research,"New York, NY",United States of America,Paris,France,False,-1.6585117034360914,False,-1.6828159200823094,0,0,0,1,0,0,435,520,1,0,0,0,1,0,451,39,1,176,118,28,197,12,1,0,0
-1.456368515831069,-1.742902598688743,The Nobel Peace Prize 1912,"""for development of methods to cool and trap atoms with laser light""",480,"Clinton, NY",United States of America,University of California,"Cambridge, MA",United States of America,"New York, NY",United States of America,True,-1.6585117034360914,False,0.6179434994095462,0,0,0,0,1,0,11,21,1,0,0,0,1,0,116,115,1,223,35,28,180,46,0,1,0
-1.452565987069108,-1.742902598688743,The Nobel Prize in Physics 1912,"""for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys""",17,Stenstorp,Sweden,Swedish Gas-Accumulator Co.,Lidingö-Stockholm,Sweden,Stockholm,Sweden,False,-1.6585117034360914,False,-1.3541360030120444,0,0,0,0,0,1,325,182,1,0,0,0,1,0,489,104,1,198,86,24,241,40,1,0,0
-1.448763458307147,-1.7124333260321936,The Nobel Prize in Chemistry 1913,"""in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry""",174,Mulhouse,France,University of Zurich,Zurich,Switzerland,Zurich,Switzerland,False,-1.6585117034360914,False,-1.0254560859417792,1,0,0,0,0,0,109,517,1,0,0,0,1,0,343,39,1,265,180,25,284,41,1,0,0
-1.444960929545186,-1.7124333260321936,The Nobel Prize in Literature 1913,"""because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West""",583,Calcutta,India,University of California,"Cambridge, MA",United States of America,Calcutta,India,False,-1.6585117034360914,False,-0.6146061896039479,0,0,1,0,0,0,217,6,1,0,0,0,1,0,85,54,1,223,35,28,52,19,1,0,0
-1.441158400783225,-1.7124333260321936,The Nobel Prize in Physiology or Medicine 1913,"""in recognition of his work on anaphylaxis""",307,Paris,France,Sorbonne University,Paris,France,Paris,France,False,-1.6585117034360914,False,0.2892635823392811,0,0,0,1,0,0,436,515,1,0,0,0,1,0,396,39,1,188,124,11,197,12,1,0,0
-1.437355872021264,-1.7124333260321936,The Nobel Peace Prize 1913,"""for development of methods to cool and trap atoms with laser light""",481,Brussels,Belgium,University of California,"Cambridge, MA",United States of America,Brussels,Belgium,False,-1.6585117034360914,False,-0.03941633473098395,0,0,0,0,1,0,12,21,1,0,0,0,1,0,74,15,1,223,35,28,44,4,1,0,0
-1.4335533432593028,-1.7124333260321936,The Nobel Prize in Physics 1913,"""for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium""",18,Groningen,Netherlands,Leiden University,Leiden,Netherlands,Leiden,Netherlands,False,-1.6585117034360914,False,0.04275364453658232,0,0,0,0,0,1,326,192,1,0,0,0,1,0,190,70,1,116,84,19,132,27,1,0,0
-1.4297508144973419,-1.6819640533756441,The Nobel Prize in Chemistry 1914,"""in recognition of his accurate determinations of the atomic weight of a large number of chemical elements""",175,"Germantown, PA",United States of America,Harvard University,"Cambridge, MA",United States of America,"Cambridge, MA",United States of America,True,-1.6585117034360914,False,-1.1076260652093455,1,0,0,0,0,0,110,504,1,0,0,0,1,0,176,115,1,68,35,28,54,46,1,0,0
-1.425948285735381,-1.6819640533756441,The Nobel Prize in Physiology or Medicine 1914,"""for his work on the physiology and pathology of the vestibular apparatus""",308,Vienna,Austria,Vienna University,Vienna,Austria,Uppsala,Sweden,False,-1.6585117034360914,False,-1.7649858993498757,0,0,0,1,0,0,437,265,1,0,0,0,1,0,546,2,1,278,171,3,261,40,1,0,0
-1.42214575697342,-1.6819640533756441,The Nobel Prize in Physics 1914,"""for his discovery of the diffraction of X-rays by crystals""",19,Pfaffendorf,Germany,Frankfurt-on-the-Main University,Frankfurt-on-the-Main,Germany,Berlin,West Germany (Germany),False,-1.6585117034360914,False,-2.0114958371525744,0,0,0,0,0,1,327,143,1,0,0,0,1,0,402,43,1,52,51,12,23,48,1,0,0
-1.4183432282114588,-1.6514947807190947,The Nobel Prize in Chemistry 1915,"""for his researches on plant pigments, especially chlorophyll""",176,Karlsruhe,Germany,Munich University,Munich,Germany,Locarno,Switzerland,False,-1.6585117034360914,False,-1.3541360030120444,1,0,0,0,0,0,111,229,1,0,0,0,1,0,247,43,1,147,107,12,142,41,1,0,0
-1.4145406994494978,-1.6514947807190947,The Nobel Prize in Literature 1915,"""as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings""",584,Clamecy,France,University of California,"Cambridge, MA",United States of America,Vézelay,France,False,-1.6585117034360914,False,-0.8611161274066467,0,0,1,0,0,0,218,3,1,0,0,0,1,0,113,39,1,223,35,28,269,12,1,0,0
-1.4107381706875368,-1.6514947807190947,The Nobel Prize in Physics 1915,"""for their services in the analysis of crystal structure by means of X-rays""",20,Wigton,United Kingdom,University College,London,United Kingdom,London,United Kingdom,False,-1.6585117034360914,False,-0.5324362103363816,0,0,0,0,0,1,328,482,0,1,0,0,1,0,572,114,1,220,89,27,143,45,1,0,0
-1.4069356419255759,-1.6514947807190947,The Nobel Prize in Physics 1915,"""for their services in the analysis of crystal structure by means of X-rays""",21,Adelaide,Australia,Victoria University,Manchester,United Kingdom,Ipswich,United Kingdom,False,-1.6585117034360914,False,-2.792110640194454,0,0,0,0,0,1,328,482,0,1,0,0,1,0,6,1,1,277,97,27,115,45,0,0,1
-1.4031331131636147,-1.6210255080625455,The Nobel Prize in Literature 1916,"""in recognition of his significance as the leading representative of a new era in our literature""",585,Olshammar,Sweden,University of California,"Cambridge, MA",United States of America,Övralid,Sweden,False,-1.6585117034360914,False,-0.2037562932661165,0,0,1,0,0,0,219,512,1,0,0,0,1,0,384,104,1,223,35,28,290,40,1,0,0
-1.3993305844016537,-1.590556235405996,The Nobel Prize in Literature 1917,"""for his varied and rich poetry, which is inspired by lofty ideals""",586,Roholte,Denmark,University of California,"Cambridge, MA",United States of America,Klotzsche,Germany,False,-1.6585117034360914,False,0.04275364453658232,0,0,1,0,0,0,220,243,0,1,0,0,1,0,440,33,1,223,35,28,122,14,1,0,0
-1.3955280556396927,-1.590556235405996,The Nobel Prize in Literature 1917,"""for his authentic descriptions of present-day life in Denmark""",587,Fredericia,Denmark,University of California,"Cambridge, MA",United States of America,Ordrup,Denmark,False,-1.6585117034360914,False,0.04275364453658232,0,0,1,0,0,0,220,67,0,1,0,0,1,0,163,33,1,223,35,28,187,8,1,0,0
-1.3917255268777318,-1.590556235405996,The Nobel Peace Prize 1917,"""for development of methods to cool and trap atoms with laser light""",482,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,-1.6585117034360914,False,0.04275364453658232,0,0,0,0,1,0,13,21,1,0,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
-1.3879229981157708,-1.590556235405996,The Nobel Prize in Physics 1917,"""for his discovery of the characteristic R&ouml;ntgen radiation of the elements""",22,Widnes,United Kingdom,Edinburgh University,Edinburgh,United Kingdom,Edinburgh,Scotland,False,-1.6585117034360914,False,-1.600645940814743,0,0,0,0,0,1,329,139,1,0,0,0,1,0,571,114,1,45,48,27,83,37,1,0,0
-1.3841204693538096,-1.5600869627494467,The Nobel Prize in Chemistry 1918,"""for the synthesis of ammonia from its elements""",177,Breslau (Wroclaw),Prussia (Poland),Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie,Berlin-Dahlem,Germany,Basel,Switzerland,False,-1.6585117034360914,False,-0.7789461481390804,1,0,0,0,0,0,112,362,1,0,0,0,1,0,67,86,1,98,13,12,15,41,1,0,0
-1.3803179405918486,-1.5600869627494467,The Nobel Prize in Physics 1918,"""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta""",23,Kiel,Schleswig (Germany),Berlin University,Berlin,Germany,Göttingen,West Germany (Germany),False,-1.6585117034360914,False,0.04275364453658232,0,0,0,0,0,1,330,535,1,0,0,0,1,0,253,99,1,14,12,12,102,48,1,0,0
-1.3765154118298877,-1.5296176900928975,The Nobel Prize in Literature 1919,"""in special appreciation of his epic, <I>Olympian Spring</I>""",588,Liestal,Switzerland,University of California,"Cambridge, MA",United States of America,Lucerne,Switzerland,False,-1.6585117034360914,False,1.1931333542825102,0,0,1,0,0,0,221,541,1,0,0,0,1,0,288,105,1,223,35,28,146,41,0,1,0
-1.3727128830679267,-1.5296176900928975,The Nobel Prize in Physiology or Medicine 1919,"""for his discoveries relating to immunity""",309,Soignies,Belgium,Brussels University,Brussels,Belgium,Brussels,Belgium,False,-1.6585117034360914,False,-0.8611161274066467,0,0,0,1,0,0,438,123,1,0,0,0,1,0,475,15,1,21,29,4,44,4,1,0,0
-1.3689103543059655,-1.5296176900928975,The Nobel Peace Prize 1919,"""for development of methods to cool and trap atoms with laser light""",483,"Staunton, VA",United States of America,University of California,"Cambridge, MA",United States of America,"Washington, DC",United States of America,True,-1.6585117034360914,False,0.2892635823392811,0,0,0,0,1,0,14,21,1,0,0,0,1,0,487,115,1,223,35,28,272,46,1,0,0
-1.3651078255440046,-1.5296176900928975,The Nobel Prize in Physics 1919,"""for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields""",24,Schickenhof,Germany,Greifswald University,Greifswald,Germany,Traunstein,West Germany (Germany),False,-1.6585117034360914,False,-1.1897960444769118,0,0,0,0,0,1,331,135,1,0,0,0,1,0,461,43,1,62,60,12,252,48,1,0,0
-1.3613052967820436,-1.499148417436348,The Nobel Prize in Chemistry 1920,"""in recognition of his work in thermochemistry""",178,Briesen,Prussia (Germany),Berlin University,Berlin,Germany,Muskau,Germany,False,-1.3552999511121337,False,-0.28592627253368275,1,0,0,0,0,0,113,514,1,0,0,0,1,0,69,85,1,14,12,12,170,14,1,0,0
-1.3575027680200826,-1.499148417436348,The Nobel Prize in Literature 1920,"""for his monumental work, <I>Growth of the Soil</I>""",589,Lom,Norway,University of California,"Cambridge, MA",United States of America,Grimstad,Norway,False,-1.3552999511121337,False,0.12492362380414859,0,0,1,0,0,0,222,203,1,0,0,0,1,0,295,74,1,223,35,28,100,30,1,0,0
-1.3537002392581217,-1.499148417436348,The Nobel Prize in Physiology or Medicine 1920,"""for his discovery of the capillary motor regulating mechanism""",310,Grenå,Denmark,Copenhagen University,Copenhagen,Denmark,Copenhagen,Denmark,False,-1.3552999511121337,False,-1.1076260652093455,0,0,0,1,0,0,439,138,1,0,0,0,1,0,189,33,1,39,44,8,70,8,1,0,0
-1.3498977104961605,-1.499148417436348,The Nobel Peace Prize 1920,"""for development of methods to cool and trap atoms with laser light""",484,Paris,France,University of California,"Cambridge, MA",United States of America,Épernay,France,False,-1.3552999511121337,False,0.7822834579446788,0,0,0,0,1,0,15,21,1,0,0,0,1,0,396,39,1,223,35,28,288,12,0,1,0
-1.3460951817341995,-1.499148417436348,The Nobel Prize in Physics 1920,"""in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys""",25,Fleurier,Switzerland,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,Sèvres,France,False,-1.3552999511121337,False,-0.03941633473098395,0,0,0,0,0,1,332,534,1,0,0,0,1,0,157,105,1,22,157,11,245,12,1,0,0
-1.3422926529722385,-1.4686791447797987,The Nobel Prize in Chemistry 1921,"""for his contributions to our knowledge of the chemistry of radioactive substances, and his investigations into the origin and nature of isotopes""",179,Eastbourne,United Kingdom,University of Oxford,Oxford,United Kingdom,Brighton,United Kingdom,False,-1.3552999511121337,False,-1.271966023744478,1,0,0,0,0,0,114,83,1,0,0,0,1,0,145,114,1,250,123,27,40,45,1,0,0
-1.3384901242102776,-1.4686791447797987,The Nobel Prize in Literature 1921,"""in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament""",590,Paris,France,University of California,"Cambridge, MA",United States of America,Saint-Cyr-sur-Loire,France,False,-1.3552999511121337,False,1.439643292085209,0,0,1,0,0,0,223,505,1,0,0,0,1,0,396,39,1,223,35,28,222,12,0,1,0
-1.3346875954483164,-1.4686791447797987,The Nobel Peace Prize 1921,"""for development of methods to cool and trap atoms with laser light""",485,Stockholm,Sweden,University of California,"Cambridge, MA",United States of America,Stockholm,Sweden,False,-1.3552999511121337,False,0.12492362380414859,0,0,0,0,1,0,16,21,0,1,0,0,1,0,491,104,1,223,35,28,241,40,1,0,0
-1.3308850666863554,-1.4686791447797987,The Nobel Peace Prize 1921,"""for development of methods to cool and trap atoms with laser light""",486,Stavanger,Norway,University of California,"Cambridge, MA",United States of America,Oslo,Norway,False,-1.3552999511121337,False,-0.6146061896039479,0,0,0,0,1,0,16,21,0,1,0,0,1,0,488,74,1,223,35,28,190,30,1,0,0
-1.3270825379243945,-1.4686791447797987,The Nobel Prize in Physics 1921,"""for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect""",26,Ulm,Germany,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik,Berlin,Germany,"Princeton, NJ",United States of America,False,-1.3552999511121337,False,-1.4363059822796105,0,0,0,0,0,1,333,234,1,0,0,0,1,0,534,43,1,103,12,12,210,46,1,0,0
-1.3232800091624335,-1.4382098721232492,The Nobel Prize in Chemistry 1922,"""for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule""",180,Harborne,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,-1.3552999511121337,False,-1.1897960444769118,1,0,0,0,0,0,115,163,1,0,0,0,1,0,205,114,1,226,34,27,53,45,1,0,0
-1.3194774804004725,-1.4382098721232492,The Nobel Prize in Literature 1922,"""for the happy manner in which he has continued the illustrious traditions of the Spanish drama""",592,Madrid,Spain,University of California,"Cambridge, MA",United States of America,Madrid,Spain,False,-1.3552999511121337,False,-0.28592627253368275,0,0,1,0,0,0,224,347,1,0,0,0,1,0,309,103,1,223,35,28,150,39,1,0,0
-1.3156749516385113,-1.4382098721232492,The Nobel Prize in Physiology or Medicine 1922,"""for his discovery relating to the production of heat in the muscle""",311,Bristol,United Kingdom,London University,London,United Kingdom,Cambridge,United Kingdom,False,-1.3552999511121337,False,-1.9293258578850083,0,0,0,1,0,0,440,161,0,1,0,0,1,0,72,114,1,120,89,27,53,45,1,0,0
